index,Suburb,Rooms,Type,Price,Method,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,avg_dayly_price,avg_weekly_price,avg_montly_price
7881,Glen Iris,2,u,721000.0,S,9.2,3146.0,2.0,1.0,2696.0,,1970.0,Stonnington,-37.8558,145.0518,Southern Metropolitan,135.83333333333334,770.1111111111111,2940.75
7882,Glen Iris,3,h,1800000.0,SP,9.2,3146.0,1.0,3.0,732.0,138.0,1950.0,Boroondara,-37.8562,145.0864,Southern Metropolitan,135.83333333333334,770.1111111111111,2940.75
7883,Glen Iris,3,t,1253000.0,S,9.2,3146.0,2.0,2.0,0.0,131.0,1995.0,Stonnington,-37.8574,145.0494,Southern Metropolitan,135.83333333333334,770.1111111111111,2940.75
7884,Glen Iris,5,h,1950000.0,S,9.2,3146.0,2.0,2.0,794.0,,1920.0,Boroondara,-37.8508,145.0592,Southern Metropolitan,135.83333333333334,770.1111111111111,2940.75
7885,Glen Iris,3,h,2085000.0,S,9.2,3146.0,1.0,2.0,715.0,,,Boroondara,-37.8578,145.0682,Southern Metropolitan,135.83333333333334,770.1111111111111,2940.75
7886,Glen Iris,4,h,1760000.0,PI,9.2,3146.0,3.0,3.0,622.0,160.0,1940.0,Boroondara,-37.858,145.0859,Southern Metropolitan,135.83333333333334,770.1111111111111,2940.75
7887,Glen Iris,2,u,710000.0,S,9.2,3146.0,1.0,2.0,0.0,,,Boroondara,-37.8521,145.0763,Southern Metropolitan,135.83333333333334,770.1111111111111,2940.75
7888,Glen Iris,4,h,2340000.0,S,9.2,3146.0,2.0,2.0,586.0,,,Boroondara,-37.8541,145.0738,Southern Metropolitan,135.83333333333334,770.1111111111111,2940.75
7889,Glen Iris,3,h,3310000.0,S,9.2,3146.0,3.0,2.0,662.0,265.0,1988.0,Stonnington,-37.8605,145.0455,Southern Metropolitan,135.83333333333334,770.1111111111111,2940.75
7890,Glen Iris,3,h,1601000.0,S,9.2,3146.0,1.0,2.0,453.0,102.0,1930.0,Boroondara,-37.8487,145.0592,Southern Metropolitan,135.83333333333334,770.1111111111111,2940.75
7891,Glen Iris,2,t,797000.0,S,9.2,3146.0,1.0,2.0,97.0,,1970.0,Boroondara,-37.8637,145.0632,Southern Metropolitan,135.83333333333334,770.1111111111111,2940.75
7892,Glen Iris,2,u,910000.0,S,9.2,3146.0,1.0,1.0,157.0,97.0,1970.0,Boroondara,-37.8499,145.0814,Southern Metropolitan,135.83333333333334,770.1111111111111,2940.75
7893,Glen Iris,3,t,1315000.0,S,9.2,3146.0,2.0,2.0,184.0,,,Boroondara,-37.8644,145.063,Southern Metropolitan,135.83333333333334,770.1111111111111,2940.75
7894,Glenroy,3,h,683000.0,S,13.0,3046.0,1.0,2.0,697.0,,,Moreland,-37.6969,144.9425,Northern Metropolitan,69.03333333333333,351.0,1076.6666666666667
7895,Glenroy,3,h,1158000.0,S,13.0,3046.0,1.0,1.0,1011.0,,,Moreland,-37.7115,144.912,Northern Metropolitan,69.03333333333333,351.0,1076.6666666666667
7896,Glenroy,4,h,793000.0,S,13.0,3046.0,1.0,2.0,677.0,,,Moreland,-37.7088,144.9204,Northern Metropolitan,69.03333333333333,351.0,1076.6666666666667
7897,Glenroy,3,h,780000.0,PI,13.0,3046.0,1.0,2.0,742.0,101.0,1970.0,Moreland,-37.702,144.9538,Northern Metropolitan,69.03333333333333,351.0,1076.6666666666667
7898,Glenroy,2,t,420000.0,VB,13.0,3046.0,2.0,1.0,1137.0,82.0,2009.0,Moreland,-37.7045,144.9204,Northern Metropolitan,69.03333333333333,351.0,1076.6666666666667
7899,Glenroy,3,h,895000.0,S,13.0,3046.0,1.0,2.0,697.0,148.0,1955.0,Moreland,-37.7097,144.9256,Northern Metropolitan,69.03333333333333,351.0,1076.6666666666667
7900,Glenroy,3,h,885000.0,PI,13.0,3046.0,1.0,2.0,751.0,145.0,1972.0,Moreland,-37.6962,144.9376,Northern Metropolitan,69.03333333333333,351.0,1076.6666666666667
7901,Glenroy,3,h,597500.0,S,13.0,3046.0,1.0,2.0,663.0,84.0,1950.0,Moreland,-37.6962,144.9349,Northern Metropolitan,69.03333333333333,351.0,1076.6666666666667
7902,Glenroy,3,h,690000.0,SP,13.0,3046.0,1.0,2.0,650.0,,,Moreland,-37.699,144.9421,Northern Metropolitan,69.03333333333333,351.0,1076.6666666666667
7903,Glenroy,3,h,822000.0,S,13.0,3046.0,1.0,2.0,738.0,107.4,1960.0,Moreland,-37.6972,144.941,Northern Metropolitan,69.03333333333333,351.0,1076.6666666666667
7904,Glenroy,3,h,710000.0,S,13.0,3046.0,1.0,2.0,587.0,,,Moreland,-37.6995,144.905,Northern Metropolitan,69.03333333333333,351.0,1076.6666666666667
7905,Glenroy,3,h,730000.0,S,13.0,3046.0,2.0,4.0,563.0,,1950.0,Moreland,-37.702,144.9173,Northern Metropolitan,69.03333333333333,351.0,1076.6666666666667
7906,Glenroy,3,h,901000.0,S,13.0,3046.0,1.0,2.0,702.0,,,Moreland,-37.709,144.9368,Northern Metropolitan,69.03333333333333,351.0,1076.6666666666667
7907,Glenroy,3,h,643000.0,S,13.0,3046.0,1.0,2.0,674.0,,,Moreland,-37.6957,144.9231,Northern Metropolitan,69.03333333333333,351.0,1076.6666666666667
7908,Glenroy,5,t,645000.0,S,13.0,3046.0,1.0,1.0,227.0,152.0,2013.0,Moreland,-37.6979,144.941,Northern Metropolitan,69.03333333333333,351.0,1076.6666666666667
7909,Glenroy,3,t,595000.0,SP,13.0,3046.0,1.0,2.0,258.0,142.6,2001.0,Moreland,-37.7047,144.9087,Northern Metropolitan,69.03333333333333,351.0,1076.6666666666667
7910,Glenroy,3,h,820000.0,S,13.0,3046.0,1.0,1.0,697.0,,1960.0,Moreland,-37.7073,144.9355,Northern Metropolitan,69.03333333333333,351.0,1076.6666666666667
7911,Glenroy,4,h,1050000.0,VB,13.0,3046.0,3.0,2.0,715.0,271.0,1970.0,Moreland,-37.709,144.9373,Northern Metropolitan,69.03333333333333,351.0,1076.6666666666667
7912,Glenroy,3,h,621000.0,PI,13.0,3046.0,1.0,1.0,694.0,,,Moreland,-37.6977,144.9116,Northern Metropolitan,69.03333333333333,351.0,1076.6666666666667
7913,Glenroy,3,h,705000.0,S,13.0,3046.0,1.0,2.0,694.0,110.0,1960.0,Moreland,-37.6974,144.9112,Northern Metropolitan,69.03333333333333,351.0,1076.6666666666667
7914,Glenroy,3,u,590000.0,S,13.0,3046.0,2.0,2.0,0.0,118.0,2009.0,Moreland,-37.7074,144.9266,Northern Metropolitan,69.03333333333333,351.0,1076.6666666666667
7915,Glenroy,3,t,680000.0,SP,13.0,3046.0,2.0,2.0,243.0,133.0,2014.0,Moreland,-37.7116,144.9357,Northern Metropolitan,69.03333333333333,351.0,1076.6666666666667
7916,Glenroy,3,h,935000.0,S,13.0,3046.0,1.0,2.0,666.0,176.0,1960.0,Moreland,-37.7015,144.9191,Northern Metropolitan,69.03333333333333,351.0,1076.6666666666667
7917,Glenroy,3,t,720000.0,S,13.0,3046.0,2.0,3.0,300.0,,2013.0,Moreland,-37.7098,144.9266,Northern Metropolitan,69.03333333333333,351.0,1076.6666666666667
7918,Hadfield,3,h,725000.0,S,12.1,3046.0,1.0,2.0,585.0,,,Moreland,-37.71,144.9464,Northern Metropolitan,69.03333333333333,351.0,1076.6666666666667
7919,Hadfield,3,h,740000.0,SP,12.1,3046.0,1.0,4.0,605.0,145.0,1960.0,Moreland,-37.706,144.9467,Northern Metropolitan,69.03333333333333,351.0,1076.6666666666667
7920,Hadfield,4,h,880000.0,S,12.1,3046.0,3.0,2.0,530.0,530.0,,Moreland,-37.7058,144.9431,Northern Metropolitan,69.03333333333333,351.0,1076.6666666666667
7921,Hadfield,3,t,630000.0,S,12.1,3046.0,2.0,1.0,240.0,,,Moreland,-37.7114,144.9396,Northern Metropolitan,69.03333333333333,351.0,1076.6666666666667
7922,Hampton,3,h,1615000.0,S,13.7,3188.0,1.0,2.0,681.0,,,Bayside,-37.9462,145.0193,Southern Metropolitan,245.112676056338,1273.6,4694.555555555556
7923,Hampton,3,h,2513000.0,S,13.7,3188.0,2.0,1.0,766.0,,1930.0,Bayside,-37.9346,145.0049,Southern Metropolitan,245.112676056338,1273.6,4694.555555555556
7924,Hampton,4,t,1910000.0,S,13.7,3188.0,2.0,2.0,351.0,,,Bayside,-37.9449,145.0167,Southern Metropolitan,245.112676056338,1273.6,4694.555555555556
7925,Hampton,3,h,1620000.0,S,13.7,3188.0,2.0,2.0,699.0,,,Bayside,-37.9453,145.0176,Southern Metropolitan,245.112676056338,1273.6,4694.555555555556
7926,Hampton,2,h,1789000.0,S,13.7,3188.0,1.0,2.0,650.0,,,Bayside,-37.9338,145.0143,Southern Metropolitan,245.112676056338,1273.6,4694.555555555556
7927,Hampton,2,t,837000.0,SP,13.7,3188.0,2.0,1.0,516.0,92.0,2007.0,Bayside,-37.9365,145.0008,Southern Metropolitan,245.112676056338,1273.6,4694.555555555556
7928,Hampton,4,h,2500000.0,PI,13.7,3188.0,3.0,2.0,684.0,317.0,2008.0,Bayside,-37.9436,145.0169,Southern Metropolitan,245.112676056338,1273.6,4694.555555555556
7929,Hampton,2,u,665000.0,S,13.7,3188.0,1.0,1.0,136.0,,1970.0,Bayside,-37.9427,145.0052,Southern Metropolitan,245.112676056338,1273.6,4694.555555555556
7930,Hampton,3,h,1560000.0,S,13.7,3188.0,1.0,1.0,611.0,,,Bayside,-37.9449,145.02,Southern Metropolitan,245.112676056338,1273.6,4694.555555555556
7931,Hampton,2,u,860000.0,S,13.7,3188.0,1.0,1.0,90.0,90.0,1962.0,Bayside,-37.9354,144.9994,Southern Metropolitan,245.112676056338,1273.6,4694.555555555556
7932,Hampton,3,h,1475000.0,PI,13.7,3188.0,1.0,2.0,251.0,,,Bayside,-37.9411,145.0011,Southern Metropolitan,245.112676056338,1273.6,4694.555555555556
7933,Hampton,2,h,840000.0,S,13.7,3188.0,1.0,2.0,171.0,,,Bayside,-37.9358,144.9996,Southern Metropolitan,245.112676056338,1273.6,4694.555555555556
7934,Hawthorn,3,h,1700000.0,VB,4.6,3122.0,1.0,2.0,338.0,132.0,1910.0,Boroondara,-37.8139,145.0243,Southern Metropolitan,180.57065217391303,1726.4166666666667,8158.9
7935,Hawthorn,1,u,440000.0,S,4.6,3122.0,1.0,1.0,0.0,51.0,1960.0,Boroondara,-37.8194,145.0397,Southern Metropolitan,180.57065217391303,1726.4166666666667,8158.9
7936,Hawthorn,2,u,580000.0,PI,4.6,3122.0,1.0,1.0,1063.0,,,Boroondara,-37.8159,145.0194,Southern Metropolitan,180.57065217391303,1726.4166666666667,8158.9
7937,Hawthorn,1,u,535000.0,S,4.6,3122.0,1.0,1.0,918.0,50.0,2006.0,Boroondara,-37.8294,145.033,Southern Metropolitan,180.57065217391303,1726.4166666666667,8158.9
7938,Hawthorn,2,u,635000.0,S,4.6,3122.0,1.0,1.0,2679.0,78.0,1960.0,Boroondara,-37.8261,145.0269,Southern Metropolitan,180.57065217391303,1726.4166666666667,8158.9
7939,Hawthorn,1,u,317500.0,S,4.6,3122.0,1.0,0.0,0.0,55.0,1957.0,Boroondara,-37.826,145.0239,Southern Metropolitan,180.57065217391303,1726.4166666666667,8158.9
7940,Hawthorn,1,u,160000.0,VB,4.6,3122.0,1.0,0.0,322.0,,2009.0,Boroondara,-37.8198,145.0373,Southern Metropolitan,180.57065217391303,1726.4166666666667,8158.9
7941,Hawthorn,1,u,360000.0,PI,4.6,3122.0,1.0,1.0,6494.0,77.5,1965.0,Boroondara,-37.8254,145.0255,Southern Metropolitan,180.57065217391303,1726.4166666666667,8158.9
7942,Hawthorn,1,h,300000.0,VB,4.6,3122.0,1.0,1.0,0.0,,,Boroondara,-37.8143,145.0319,Southern Metropolitan,180.57065217391303,1726.4166666666667,8158.9
7943,Hawthorn,2,h,1800000.0,S,4.6,3122.0,1.0,0.0,221.0,106.0,1900.0,Boroondara,-37.8163,145.0251,Southern Metropolitan,180.57065217391303,1726.4166666666667,8158.9
7944,Hawthorn,1,u,275000.0,SP,4.6,3122.0,1.0,0.0,479.0,30.0,1970.0,Boroondara,-37.8292,145.0322,Southern Metropolitan,180.57065217391303,1726.4166666666667,8158.9
7945,Hawthorn,3,t,1300000.0,VB,4.6,3122.0,2.0,1.0,126.0,,,Boroondara,-37.8255,145.029,Southern Metropolitan,180.57065217391303,1726.4166666666667,8158.9
7946,Hawthorn,3,h,1525000.0,VB,4.6,3122.0,1.0,0.0,269.0,134.0,1905.0,Boroondara,-37.8162,145.0206,Southern Metropolitan,180.57065217391303,1726.4166666666667,8158.9
7947,Hawthorn,2,h,1620000.0,S,4.6,3122.0,1.0,1.0,201.0,,,Boroondara,-37.8173,145.0246,Southern Metropolitan,180.57065217391303,1726.4166666666667,8158.9
7948,Hawthorn,3,h,1985000.0,S,4.6,3122.0,2.0,1.0,254.0,,1910.0,Boroondara,-37.8287,145.0419,Southern Metropolitan,180.57065217391303,1726.4166666666667,8158.9
7949,Hawthorn,3,h,1750000.0,S,4.6,3122.0,1.0,4.0,368.0,,,Boroondara,-37.8288,145.0398,Southern Metropolitan,180.57065217391303,1726.4166666666667,8158.9
7950,Hawthorn,4,h,2100000.0,S,4.6,3122.0,1.0,2.0,383.0,,,Boroondara,-37.8237,145.0311,Southern Metropolitan,180.57065217391303,1726.4166666666667,8158.9
7951,Hawthorn,2,u,560000.0,SP,4.6,3122.0,1.0,0.0,0.0,82.3,1960.0,Boroondara,-37.832,145.0431,Southern Metropolitan,180.57065217391303,1726.4166666666667,8158.9
7952,Hawthorn East,5,h,3750000.0,VB,7.5,3123.0,3.0,4.0,858.0,,,Boroondara,-37.8395,145.0534,Southern Metropolitan,151.2962962962963,1340.6666666666667,6069.0
7953,Hawthorn East,3,u,780000.0,S,7.5,3123.0,1.0,1.0,0.0,,,Boroondara,-37.8414,145.0505,Southern Metropolitan,151.2962962962963,1340.6666666666667,6069.0
7954,Hawthorn East,2,u,500000.0,SP,7.5,3123.0,1.0,1.0,710.0,,,Boroondara,-37.8259,145.0483,Southern Metropolitan,151.2962962962963,1340.6666666666667,6069.0
7955,Hawthorn East,3,t,1264000.0,S,7.5,3123.0,2.0,2.0,0.0,187.0,2010.0,Boroondara,-37.8302,145.0527,Southern Metropolitan,151.2962962962963,1340.6666666666667,6069.0
7956,Hawthorn East,2,u,1462000.0,S,7.5,3123.0,2.0,3.0,0.0,,,Boroondara,-37.8315,145.0559,Southern Metropolitan,151.2962962962963,1340.6666666666667,6069.0
7957,Hawthorn East,1,u,440000.0,S,7.5,3123.0,1.0,1.0,2306.0,,1970.0,Boroondara,-37.8227,145.0528,Southern Metropolitan,151.2962962962963,1340.6666666666667,6069.0
7958,Hawthorn East,3,h,1575000.0,S,7.5,3123.0,1.0,0.0,305.0,,,Boroondara,-37.8309,145.0451,Southern Metropolitan,151.2962962962963,1340.6666666666667,6069.0
7959,Hawthorn East,2,h,1320000.0,S,7.5,3123.0,1.0,3.0,325.0,,,Boroondara,-37.8355,145.04399999999995,Southern Metropolitan,151.2962962962963,1340.6666666666667,6069.0
7960,Hawthorn East,4,h,3600000.0,VB,7.5,3123.0,3.0,2.0,667.0,310.0,1988.0,Boroondara,-37.8374,145.0511,Southern Metropolitan,151.2962962962963,1340.6666666666667,6069.0
7961,Hawthorn East,4,h,2425000.0,PI,7.5,3123.0,2.0,2.0,729.0,278.0,,Boroondara,-37.8343,145.0488,Southern Metropolitan,151.2962962962963,1340.6666666666667,6069.0
7962,Hawthorn East,3,h,1890000.0,S,7.5,3123.0,2.0,2.0,224.0,,,Boroondara,-37.8368,145.0508,Southern Metropolitan,151.2962962962963,1340.6666666666667,6069.0
7963,Hawthorn East,1,u,400500.0,S,7.5,3123.0,1.0,1.0,71.0,,,Boroondara,-37.8372,145.0433,Southern Metropolitan,151.2962962962963,1340.6666666666667,6069.0
7964,Hawthorn East,3,h,1405000.0,S,7.5,3123.0,2.0,2.0,185.0,185.0,1985.0,Boroondara,-37.8255,145.0481,Southern Metropolitan,151.2962962962963,1340.6666666666667,6069.0
7965,Hawthorn East,3,h,2102000.0,S,7.5,3123.0,2.0,1.0,271.0,126.0,,Boroondara,-37.8256,145.0486,Southern Metropolitan,151.2962962962963,1340.6666666666667,6069.0
7966,Hawthorn East,2,u,435000.0,S,7.5,3123.0,1.0,1.0,1536.0,,,Boroondara,-37.8307,145.0493,Southern Metropolitan,151.2962962962963,1340.6666666666667,6069.0
7967,Hawthorn East,1,u,375000.0,S,7.5,3123.0,1.0,1.0,0.0,,1960.0,Boroondara,-37.8362,145.0543,Southern Metropolitan,151.2962962962963,1340.6666666666667,6069.0
7968,Hawthorn East,2,u,555000.0,S,7.5,3123.0,1.0,2.0,0.0,64.0,1970.0,Boroondara,-37.8254,145.0474,Southern Metropolitan,151.2962962962963,1340.6666666666667,6069.0
7969,Hawthorn East,2,u,532000.0,S,7.5,3123.0,1.0,1.0,0.0,,,Boroondara,-37.8244,145.0517,Southern Metropolitan,151.2962962962963,1340.6666666666667,6069.0
7970,Heidelberg,4,h,1450000.0,PI,10.6,3084.0,3.0,2.0,952.0,,1967.0,Banyule,-37.7511,145.0772,Eastern Metropolitan,127.20833333333331,1128.75,2298.0
7971,Heidelberg,3,h,1340000.0,S,10.6,3084.0,2.0,0.0,600.0,,,Banyule,-37.7523,145.0676,Eastern Metropolitan,127.20833333333331,1128.75,2298.0
7972,Heidelberg,2,t,630000.0,S,10.6,3084.0,1.0,1.0,86.0,,,Banyule,-37.7586,145.0629,Eastern Metropolitan,127.20833333333331,1128.75,2298.0
7973,Heidelberg,3,h,1271000.0,S,10.6,3084.0,2.0,2.0,330.0,171.0,2008.0,Banyule,-37.7524,145.06,Eastern Metropolitan,127.20833333333331,1128.75,2298.0
7974,Heidelberg,4,u,610000.0,S,10.6,3084.0,3.0,2.0,152.0,,1980.0,Banyule,-37.7505,145.0703,Eastern Metropolitan,127.20833333333331,1128.75,2298.0
7975,Heidelberg Heights,2,h,910000.0,S,10.5,3081.0,1.0,2.0,733.0,,,Banyule,-37.7442,145.0528,Eastern Metropolitan,83.65789473684211,291.42857142857144,937.5
7976,Heidelberg Heights,2,h,665000.0,S,10.5,3081.0,1.0,1.0,263.0,84.0,1992.0,Banyule,-37.7428,145.0511,Eastern Metropolitan,83.65789473684211,291.42857142857144,937.5
7977,Heidelberg Heights,3,t,575000.0,S,10.5,3081.0,1.0,2.0,192.0,91.0,1995.0,Banyule,-37.7388,145.0581,Eastern Metropolitan,83.65789473684211,291.42857142857144,937.5
7978,Heidelberg Heights,4,h,706000.0,SP,10.5,3081.0,1.0,2.0,374.0,113.0,1940.0,Banyule,-37.7437,145.0506,Eastern Metropolitan,83.65789473684211,291.42857142857144,937.5
7979,Heidelberg Heights,2,h,780000.0,S,10.5,3081.0,1.0,1.0,433.0,,,Banyule,-37.7521,145.0516,Eastern Metropolitan,83.65789473684211,291.42857142857144,937.5
7980,Heidelberg Heights,3,t,601000.0,S,10.5,3081.0,2.0,2.0,200.0,,,Banyule,-37.7399,145.054,Eastern Metropolitan,83.65789473684211,291.42857142857144,937.5
7981,Heidelberg Heights,3,h,805000.0,S,10.5,3081.0,1.0,0.0,592.0,,,Banyule,-37.7421,145.0487,Eastern Metropolitan,83.65789473684211,291.42857142857144,937.5
7982,Heidelberg Heights,2,h,690000.0,VB,10.5,3081.0,1.0,0.0,563.0,,,Banyule,-37.7383,145.0555,Eastern Metropolitan,83.65789473684211,291.42857142857144,937.5
7983,Heidelberg Heights,2,h,682000.0,S,10.5,3081.0,1.0,0.0,341.0,,,Banyule,-37.7366,145.0509,Eastern Metropolitan,83.65789473684211,291.42857142857144,937.5
7984,Heidelberg Heights,3,h,657000.0,S,10.5,3081.0,1.0,1.0,317.0,95.0,1950.0,Banyule,-37.7397,145.0513,Eastern Metropolitan,83.65789473684211,291.42857142857144,937.5
7985,Heidelberg Heights,3,u,630000.0,SP,10.5,3081.0,2.0,1.0,0.0,123.0,2015.0,Banyule,-37.7502,145.0465,Eastern Metropolitan,83.65789473684211,291.42857142857144,937.5
7986,Heidelberg West,3,h,880000.0,S,9.4,3081.0,1.0,2.0,689.0,,,Banyule,-37.7382,145.0451,Eastern Metropolitan,83.65789473684211,291.42857142857144,937.5
7987,Heidelberg West,3,h,687000.0,S,9.4,3081.0,1.0,2.0,489.0,,,Banyule,-37.7364,145.0379,Eastern Metropolitan,83.65789473684211,291.42857142857144,937.5
7988,Heidelberg West,2,h,650000.0,S,9.4,3081.0,1.0,2.0,465.0,81.0,1960.0,Banyule,-37.7369,145.0371,Eastern Metropolitan,83.65789473684211,291.42857142857144,937.5
7989,Heidelberg West,3,h,855000.0,S,9.4,3081.0,1.0,2.0,658.0,99.0,1960.0,Banyule,-37.7445,145.0386,Eastern Metropolitan,83.65789473684211,291.42857142857144,937.5
7990,Heidelberg West,2,h,613000.0,S,9.4,3081.0,1.0,0.0,391.0,74.0,1960.0,Banyule,-37.7349,145.0398,Eastern Metropolitan,83.65789473684211,291.42857142857144,937.5
7991,Heidelberg West,3,h,640000.0,S,9.4,3081.0,1.0,2.0,476.0,200.0,1956.0,Banyule,-37.7339,145.0405,Eastern Metropolitan,83.65789473684211,291.42857142857144,937.5
7992,Heidelberg West,1,h,442000.0,S,9.4,3081.0,1.0,0.0,290.0,,,Banyule,-37.7434,145.0468,Eastern Metropolitan,83.65789473684211,291.42857142857144,937.5
7993,Heidelberg West,3,h,810000.0,S,9.4,3081.0,2.0,0.0,747.0,,,Banyule,-37.7348,145.0402,Eastern Metropolitan,83.65789473684211,291.42857142857144,937.5
7994,Heidelberg West,3,h,950000.0,S,9.4,3081.0,1.0,3.0,695.0,,,Banyule,-37.7416,145.0406,Eastern Metropolitan,83.65789473684211,291.42857142857144,937.5
7995,Heidelberg West,4,h,725000.0,S,9.4,3081.0,1.0,2.0,585.0,,,Banyule,-37.7469,145.0448,Eastern Metropolitan,83.65789473684211,291.42857142857144,937.5
7996,Hughesdale,3,t,998000.0,S,13.0,3166.0,2.0,2.0,246.0,,2000.0,Monash,-37.9031,145.0804,Southern Metropolitan,113.14285714285714,459.2857142857143,1536.1666666666667
7997,Hughesdale,4,t,1340000.0,S,13.0,3166.0,4.0,2.0,370.0,255.79,2006.0,Monash,-37.8919,145.0781,Southern Metropolitan,113.14285714285714,459.2857142857143,1536.1666666666667
7998,Hughesdale,4,h,2190000.0,S,13.0,3166.0,3.0,4.0,695.0,,,Monash,-37.8938,145.0785,Southern Metropolitan,113.14285714285714,459.2857142857143,1536.1666666666667
8000,Hughesdale,2,h,720000.0,SA,13.0,3166.0,1.0,2.0,795.0,,,Monash,-37.9087,145.0799,Southern Metropolitan,113.14285714285714,459.2857142857143,1536.1666666666667
8001,Ivanhoe,3,h,990000.0,S,7.9,3079.0,2.0,2.0,377.0,,1940.0,Banyule,-37.7573,145.0496,Eastern Metropolitan,125.47368421052632,514.9,1875.0
8002,Ivanhoe,4,h,1410000.0,S,7.9,3079.0,2.0,1.0,449.0,252.0,1945.0,Banyule,-37.777,145.0414,Eastern Metropolitan,125.47368421052632,514.9,1875.0
8003,Ivanhoe,3,h,970000.0,S,7.9,3079.0,1.0,4.0,459.0,,,Banyule,-37.7639,145.0377,Eastern Metropolitan,125.47368421052632,514.9,1875.0
8004,Ivanhoe,4,h,1650000.0,PI,7.9,3079.0,2.0,1.0,589.0,185.0,1910.0,Banyule,-37.7671,145.037,Eastern Metropolitan,125.47368421052632,514.9,1875.0
8005,Ivanhoe,4,h,3020000.0,S,7.9,3079.0,2.0,1.0,1250.0,,,Banyule,-37.7639,145.0506,Eastern Metropolitan,125.47368421052632,514.9,1875.0
8006,Ivanhoe,5,h,1689000.0,S,7.9,3079.0,2.0,2.0,633.0,,,Banyule,-37.7615,145.0309,Eastern Metropolitan,125.47368421052632,514.9,1875.0
8007,Ivanhoe,2,h,690000.0,VB,7.9,3079.0,1.0,1.0,1465.0,,,Banyule,-37.7735,145.0403,Eastern Metropolitan,125.47368421052632,514.9,1875.0
8008,Ivanhoe,3,h,1851000.0,S,7.9,3079.0,2.0,2.0,618.0,215.0,1960.0,Banyule,-37.7817,145.0391,Eastern Metropolitan,125.47368421052632,514.9,1875.0
8009,Ivanhoe,3,u,1110000.0,S,7.9,3079.0,2.0,1.0,366.0,,,Banyule,-37.7701,145.0385,Eastern Metropolitan,125.47368421052632,514.9,1875.0
8010,Ivanhoe,3,t,1060000.0,S,7.9,3079.0,0.0,0.0,219.0,,1980.0,Banyule,-37.7679,145.0466,Eastern Metropolitan,125.47368421052632,514.9,1875.0
8011,Ivanhoe East,2,h,2100000.0,S,9.0,3079.0,1.0,2.0,1003.0,,,Banyule,-37.7752,145.0579,Eastern Metropolitan,125.47368421052632,514.9,1875.0
8012,Ivanhoe East,5,h,2325000.0,PI,9.0,3079.0,3.0,2.0,737.0,325.0,2008.0,Banyule,-37.7794,145.0647,Eastern Metropolitan,125.47368421052632,514.9,1875.0
8013,Ivanhoe East,3,h,2400000.0,VB,9.0,3079.0,2.0,2.0,1132.0,240.0,1950.0,Banyule,-37.7715,145.0688,Eastern Metropolitan,125.47368421052632,514.9,1875.0
8014,Ivanhoe East,3,h,1740000.0,S,9.0,3079.0,1.0,2.0,792.0,,,Banyule,-37.774,145.0654,Eastern Metropolitan,125.47368421052632,514.9,1875.0
8015,Kealba,4,h,646000.0,S,15.0,3021.0,2.0,2.0,658.0,198.0,1980.0,Brimbank,-37.7358,144.8217,Western Metropolitan,81.65,350.0,1300.0
8016,Kealba,3,h,570000.0,S,15.0,3021.0,1.0,2.0,557.0,,,Brimbank,-37.7279,144.8224,Western Metropolitan,81.65,350.0,1300.0
8017,Keilor East,3,h,843000.0,S,12.8,3033.0,2.0,4.0,573.0,176.0,1980.0,Moonee Valley,-37.7473,144.8555,Western Metropolitan,83.64285714285714,306.6666666666667,850.0
8018,Keilor East,3,h,835000.0,S,12.8,3033.0,2.0,2.0,700.0,126.0,1980.0,Moonee Valley,-37.7322,144.8722,Western Metropolitan,83.64285714285714,306.6666666666667,850.0
8019,Keilor East,3,h,635000.0,S,12.8,3033.0,2.0,1.0,162.0,115.0,2015.0,Moonee Valley,-37.7308,144.8664,Western Metropolitan,83.64285714285714,306.6666666666667,850.0
8020,Keilor East,2,u,490000.0,SP,12.8,3033.0,1.0,2.0,220.0,,2001.0,Moonee Valley,-37.7346,144.8584,Western Metropolitan,83.64285714285714,306.6666666666667,850.0
8021,Keilor East,3,h,745000.0,S,12.8,3033.0,1.0,1.0,535.0,134.0,1980.0,Moonee Valley,-37.7475,144.852,Western Metropolitan,83.64285714285714,306.6666666666667,850.0
8022,Keilor East,3,h,941000.0,S,12.8,3033.0,1.0,1.0,703.0,111.0,1965.0,Moonee Valley,-37.746,144.8651,Western Metropolitan,83.64285714285714,306.6666666666667,850.0
